,DateTime,f,e,spread,level,position,signal,pair1_share,pair2_share,cash,asset
599,2019-11-28 11:30:00,8.81,4.38,-0.12235722968504992,-1,0,0,0,0.0,5000.0,5000.0
600,2019-11-28 13:15:00,8.82,4.37,-0.12040237452947355,-1,0,0,0,0.0,5000.0,5000.0
601,2019-11-28 13:30:00,8.8,4.37,-0.12267252306401266,-1,0,0,0,0.0,5000.0,5000.0
602,2019-11-28 13:45:00,8.8,4.36,-0.1218502184239465,-1,0,0,0,0.0,5000.0,5000.0
603,2019-11-28 14:00:00,8.78,4.36,-0.12412553226108236,-1,0,0,0,0.0,5000.0,5000.0
604,2019-11-28 14:15:00,8.7,4.37,-0.13410121888763582,-1,0,0,0,0.0,5000.0,5000.0
605,2019-11-28 14:30:00,8.72,4.36,-0.13098270198721917,-1,0,0,0,0.0,5000.0,5000.0
606,2019-11-28 14:45:00,8.69,4.34,-0.13277871809888242,-1,0,0,0,0.0,5000.0,5000.0
607,2019-11-28 15:00:00,8.71,4.35,-0.13130595621680596,-1,0,0,0,0.0,5000.0,5000.0
608,2019-11-29 09:45:00,8.73,4.36,-0.12983657005659643,-1,0,0,0,0.0,5000.0,5000.0
609,2019-11-29 10:00:00,8.69,4.36,-0.13442900063080665,-1,0,0,0,0.0,5000.0,5000.0
610,2019-11-29 10:15:00,8.71,4.38,-0.13377287876872646,-1,0,0,0,0.0,5000.0,5000.0
611,2019-11-29 10:30:00,8.69,4.35,-0.1336048078039167,-1,0,0,0,0.0,5000.0,5000.0
612,2019-11-29 10:45:00,8.72,4.36,-0.13098270198721917,-1,0,0,0,0.0,5000.0,5000.0
613,2019-11-29 11:00:00,8.73,4.35,-0.1290123772297065,-1,0,0,0,0.0,5000.0,5000.0
614,2019-11-29 11:15:00,8.69,4.35,-0.1336048078039167,-1,0,0,0,0.0,5000.0,5000.0
615,2019-11-29 13:15:00,8.71,4.35,-0.13130595621680596,-1,0,0,0,0.0,5000.0,5000.0
616,2019-11-29 13:30:00,8.69,4.33,-0.13195072276423603,-1,0,0,0,0.0,5000.0,5000.0
617,2019-11-29 13:45:00,8.7,4.33,-0.13080063638099904,-1,0,0,0,0.0,5000.0,5000.0
618,2019-11-29 14:00:00,8.72,4.34,-0.12933241945529494,-1,0,0,0,0.0,5000.0,5000.0
619,2019-11-29 14:15:00,8.69,4.34,-0.13277871809888242,-1,0,0,0,0.0,5000.0,5000.0
620,2019-11-29 14:30:00,8.71,4.37,-0.13295245368376207,-1,0,0,0,0.0,5000.0,5000.0
621,2019-11-29 14:45:00,8.72,4.38,-0.13262543171224972,-1,0,0,0,0.0,5000.0,5000.0
622,2019-11-29 15:00:00,8.74,4.37,-0.12951405488072965,-1,0,0,0,0.0,5000.0,5000.0
623,2019-12-02 09:45:00,8.77,4.41,-0.1293579466079633,-1,0,0,0,0.0,5000.0,5000.0
624,2019-12-02 10:00:00,8.8,4.44,-0.12837650400448997,-1,0,0,0,0.0,5000.0,5000.0
625,2019-12-02 10:15:00,8.81,4.44,-0.12724078554056284,-1,0,0,0,0.0,5000.0,5000.0
626,2019-12-02 10:30:00,8.81,4.45,-0.12804829053446332,-1,0,0,0,0.0,5000.0,5000.0
627,2019-12-02 10:45:00,8.8,4.44,-0.12837650400448997,-1,0,0,0,0.0,5000.0,5000.0
628,2019-12-02 11:00:00,8.8,4.43,-0.12756717825370711,-1,0,0,0,0.0,5000.0,5000.0
629,2019-12-02 11:15:00,8.8,4.45,-0.12918400899839044,-1,0,0,0,0.0,5000.0,5000.0
630,2019-12-02 11:30:00,8.8,4.45,-0.12918400899839044,-1,0,0,0,0.0,5000.0,5000.0
631,2019-12-02 13:15:00,8.79,4.44,-0.1295135137915655,-1,0,0,0,0.0,5000.0,5000.0
632,2019-12-02 13:30:00,8.76,4.44,-0.13293232054035098,-1,0,0,0,0.0,5000.0,5000.0
633,2019-12-02 13:45:00,8.76,4.43,-0.13212299478956813,-1,0,0,0,0.0,5000.0,5000.0
634,2019-12-02 14:00:00,8.76,4.42,-0.13131184005248242,-1,0,0,0,0.0,5000.0,5000.0
635,2019-12-02 14:15:00,8.76,4.42,-0.13131184005248242,-1,0,0,0,0.0,5000.0,5000.0
636,2019-12-02 14:30:00,8.77,4.42,-0.1301709386166907,-1,0,0,0,0.0,5000.0,5000.0
637,2019-12-02 14:45:00,8.79,4.43,-0.12870418804078265,-1,0,0,0,0.0,5000.0,5000.0
638,2019-12-02 15:00:00,8.8,4.45,-0.12918400899839044,-1,0,0,0,0.0,5000.0,5000.0
639,2019-12-03 09:45:00,8.71,4.45,-0.13946393961813985,-1,0,0,0,0.0,5000.0,5000.0
640,2019-12-03 10:00:00,8.73,4.43,-0.13555352988635705,-1,0,0,0,0.0,5000.0,5000.0
641,2019-12-03 10:15:00,8.77,4.43,-0.13098209335377642,-1,0,0,0,0.0,5000.0,5000.0
642,2019-12-03 10:30:00,8.75,4.45,-0.13488203011302824,-1,0,0,0,0.0,5000.0,5000.0
643,2019-12-03 10:45:00,8.73,4.43,-0.13555352988635705,-1,0,0,0,0.0,5000.0,5000.0
644,2019-12-03 11:00:00,8.74,4.44,-0.13521803582120695,-1,0,0,0,0.0,5000.0,5000.0
645,2019-12-03 11:15:00,8.72,4.46,-0.13912218497268425,-1,0,0,0,0.0,5000.0,5000.0
646,2019-12-03 11:30:00,8.71,4.46,-0.14026963202916098,-1,0,0,0,0.0,5000.0,5000.0
647,2019-12-03 13:15:00,8.72,4.45,-0.13831649256166312,-1,0,0,0,0.0,5000.0,5000.0
648,2019-12-03 13:30:00,8.72,4.46,-0.13912218497268425,-1,0,0,0,0.0,5000.0,5000.0
649,2019-12-03 13:45:00,8.74,4.47,-0.13763512117335286,-1,0,0,0,0.0,5000.0,5000.0
650,2019-12-03 14:00:00,8.78,4.49,-0.13467129790149612,-1,0,0,0,0.0,5000.0,5000.0
651,2019-12-03 14:15:00,8.8,4.48,-0.13159568090471607,-1,0,0,0,0.0,5000.0,5000.0
652,2019-12-03 14:30:00,8.81,4.48,-0.13045996244078895,-1,0,0,0,0.0,5000.0,5000.0
653,2019-12-03 14:45:00,8.81,4.48,-0.13045996244078895,-1,0,0,0,0.0,5000.0,5000.0
654,2019-12-03 15:00:00,8.8,4.5,-0.1331945067928133,-1,0,0,0,0.0,5000.0,5000.0
655,2019-12-04 09:45:00,8.76,4.48,-0.13615149744057709,-1,0,0,0,0.0,5000.0,5000.0
656,2019-12-04 10:00:00,8.77,4.47,-0.13420850445670518,-1,0,0,0,0.0,5000.0,5000.0
657,2019-12-04 10:15:00,8.76,4.47,-0.1353494058924969,-1,0,0,0,0.0,5000.0,5000.0
658,2019-12-04 10:30:00,8.78,4.47,-0.13306890319377174,-1,0,0,0,0.0,5000.0,5000.0
659,2019-12-04 10:45:00,8.78,4.47,-0.13306890319377174,-1,0,0,0,0.0,5000.0,5000.0
660,2019-12-04 11:00:00,8.77,4.47,-0.13420850445670518,-1,0,0,0,0.0,5000.0,5000.0
661,2019-12-04 11:15:00,8.76,4.46,-0.13454551794527259,-1,0,0,0,0.0,5000.0,5000.0
662,2019-12-04 11:30:00,8.76,4.46,-0.13454551794527259,-1,0,0,0,0.0,5000.0,5000.0
663,2019-12-04 13:15:00,8.78,4.46,-0.13226501524654743,-1,0,0,0,0.0,5000.0,5000.0
664,2019-12-04 13:30:00,8.8,4.46,-0.12998970140941157,-1,0,0,0,0.0,5000.0,5000.0
665,2019-12-04 13:45:00,8.76,4.47,-0.1353494058924969,-1,0,0,0,0.0,5000.0,5000.0
666,2019-12-04 14:00:00,8.77,4.47,-0.13420850445670518,-1,0,0,0,0.0,5000.0,5000.0
667,2019-12-04 14:15:00,8.77,4.47,-0.13420850445670518,-1,0,0,0,0.0,5000.0,5000.0
668,2019-12-04 14:30:00,8.8,4.47,-0.13079358935663588,-1,0,0,0,0.0,5000.0,5000.0
669,2019-12-04 14:45:00,8.8,4.47,-0.13079358935663588,-1,0,0,0,0.0,5000.0,5000.0
670,2019-12-04 15:00:00,8.8,4.47,-0.13079358935663588,-1,0,0,0,0.0,5000.0,5000.0
671,2019-12-05 09:45:00,8.8,4.5,-0.1331945067928133,-1,0,0,0,0.0,5000.0,5000.0
672,2019-12-05 10:00:00,8.8,4.53,-0.13557947117143554,-1,0,0,0,0.0,5000.0,5000.0
673,2019-12-05 10:15:00,8.84,4.53,-0.1310443160060446,-1,0,0,0,0.0,5000.0,5000.0
674,2019-12-05 10:30:00,8.8,4.51,-0.13399125699432934,-1,0,0,0,0.0,5000.0,5000.0
675,2019-12-05 10:45:00,8.8,4.5,-0.1331945067928133,-1,0,0,0,0.0,5000.0,5000.0
676,2019-12-05 11:00:00,8.8,4.5,-0.1331945067928133,-1,0,0,0,0.0,5000.0,5000.0
677,2019-12-05 11:15:00,8.79,4.48,-0.1327326906917916,-1,0,0,0,0.0,5000.0,5000.0
678,2019-12-05 11:30:00,8.78,4.49,-0.13467129790149612,-1,0,0,0,0.0,5000.0,5000.0
679,2019-12-05 13:15:00,8.8,4.49,-0.13239598406436026,-1,0,0,0,0.0,5000.0,5000.0
680,2019-12-05 13:30:00,8.79,4.49,-0.1335329938514358,-1,0,0,0,0.0,5000.0,5000.0
681,2019-12-05 13:45:00,8.79,4.49,-0.1335329938514358,-1,0,0,0,0.0,5000.0,5000.0
682,2019-12-05 14:00:00,8.8,4.52,-0.13478624252064408,-1,0,0,0,0.0,5000.0,5000.0
683,2019-12-05 14:15:00,8.81,4.52,-0.13365052405671696,-1,0,0,0,0.0,5000.0,5000.0
684,2019-12-05 14:30:00,8.81,4.52,-0.13365052405671696,-1,0,0,0,0.0,5000.0,5000.0
685,2019-12-05 14:45:00,8.8,4.52,-0.13478624252064408,-1,0,0,0,0.0,5000.0,5000.0
686,2019-12-05 15:00:00,8.81,4.53,-0.1344437527075084,-1,0,0,0,0.0,5000.0,5000.0
687,2019-12-06 09:45:00,8.85,4.52,-0.12912050498496708,-1,0,0,0,0.0,5000.0,5000.0
688,2019-12-06 10:00:00,8.88,4.52,-0.1257364070007263,-1,0,0,0,0.0,5000.0,5000.0
689,2019-12-06 10:15:00,8.87,4.52,-0.12686316768331718,-1,0,0,0,0.0,5000.0,5000.0
690,2019-12-06 10:30:00,8.86,4.53,-0.1287844280386068,-1,0,0,0,0.0,5000.0,5000.0
691,2019-12-06 10:45:00,8.85,4.5,-0.1275287692571363,-1,0,0,0,0.0,5000.0,5000.0
692,2019-12-06 11:00:00,8.83,4.51,-0.1305879638626215,-1,0,0,0,0.0,5000.0,5000.0
693,2019-12-06 11:15:00,8.86,4.5,-0.12639946365998456,-1,0,0,0,0.0,5000.0,5000.0
694,2019-12-06 11:30:00,8.88,4.51,-0.12494142147441156,-1,0,0,0,0.0,5000.0,5000.0
695,2019-12-06 13:15:00,8.91,4.5,-0.12077198679425627,-1,0,0,0,0.0,5000.0,5000.0
696,2019-12-06 13:30:00,8.89,4.51,-0.12381592895267701,-1,0,0,0,0.0,5000.0,5000.0
697,2019-12-06 13:45:00,8.92,4.5,-0.11965028168505643,-1,0,0,0,0.0,5000.0,5000.0
698,2019-12-06 14:00:00,8.91,4.51,-0.12156873699577231,-1,0,0,0,0.0,5000.0,5000.0
699,2019-12-06 14:15:00,8.91,4.5,-0.12077198679425627,-1,0,0,0,0.0,5000.0,5000.0
700,2019-12-06 14:30:00,8.92,4.53,-0.12203524606367866,-1,0,0,0,0.0,5000.0,5000.0
701,2019-12-06 14:45:00,8.92,4.53,-0.12203524606367866,-1,0,0,0,0.0,5000.0,5000.0
702,2019-12-06 15:00:00,8.94,4.54,-0.1205870829935245,-1,0,0,0,0.0,5000.0,5000.0
703,2019-12-09 09:45:00,8.93,4.54,-0.12170627729053951,-1,0,0,0,0.0,5000.0,5000.0
704,2019-12-09 10:00:00,8.96,4.5,-0.11517600129013528,-1,0,0,0,0.0,5000.0,5000.0
705,2019-12-09 10:15:00,8.95,4.51,-0.11708944619172623,-1,0,0,0,0.0,5000.0,5000.0
706,2019-12-09 10:30:00,8.95,4.53,-0.11867766036883243,-1,0,0,0,0.0,5000.0,5000.0
707,2019-12-09 10:45:00,8.93,4.53,-0.12091479776718872,-1,0,0,0,0.0,5000.0,5000.0
708,2019-12-09 11:00:00,8.95,4.53,-0.11867766036883243,-1,0,0,0,0.0,5000.0,5000.0
709,2019-12-09 11:15:00,8.95,4.51,-0.11708944619172623,-1,0,0,0,0.0,5000.0,5000.0
710,2019-12-09 11:30:00,8.95,4.51,-0.11708944619172623,-1,0,0,0,0.0,5000.0,5000.0
711,2019-12-09 13:15:00,8.96,4.5,-0.11517600129013528,-1,0,0,0,0.0,5000.0,5000.0
712,2019-12-09 13:30:00,8.97,4.5,-0.11406055220626965,-1,0,0,0,0.0,5000.0,5000.0
713,2019-12-09 13:45:00,8.98,4.47,-0.1105454285266887,-1,0,0,0,0.0,5000.0,5000.0
714,2019-12-09 14:00:00,9.0,4.47,-0.10832073350457727,-1,0,0,0,0.0,5000.0,5000.0
715,2019-12-09 14:15:00,9.02,4.47,-0.10610097676626462,-1,0,0,0,0.0,5000.0,5000.0
716,2019-12-09 14:30:00,9.04,4.49,-0.10548853114443602,-1,0,0,0,0.0,5000.0,5000.0
717,2019-12-09 14:45:00,9.02,4.49,-0.107703371473989,-1,0,0,0,0.0,5000.0,5000.0
718,2019-12-09 15:00:00,9.02,4.5,-0.10850189420244205,-1,0,0,0,0.0,5000.0,5000.0
719,2019-12-10 09:45:00,9.03,4.47,-0.1049929434119028,-1,0,0,0,0.0,5000.0,5000.0
720,2019-12-10 10:00:00,8.96,4.45,-0.11116550349571241,-1,0,0,0,0.0,5000.0,5000.0
721,2019-12-10 10:15:00,9.0,4.46,-0.10751684555735297,-1,0,0,0,0.0,5000.0,5000.0
722,2019-12-10 10:30:00,8.98,4.46,-0.10974154057946439,-1,0,0,0,0.0,5000.0,5000.0
723,2019-12-10 10:45:00,8.95,4.46,-0.11308789060680846,-1,0,0,0,0.0,5000.0,5000.0
724,2019-12-10 11:00:00,8.98,4.46,-0.10974154057946439,-1,0,0,0,0.0,5000.0,5000.0
725,2019-12-10 11:15:00,9.0,4.46,-0.10751684555735297,-1,0,0,0,0.0,5000.0,5000.0
726,2019-12-10 11:30:00,8.99,4.47,-0.10943246235726778,-1,0,0,0,0.0,5000.0,5000.0
727,2019-12-10 13:15:00,8.99,4.51,-0.11263012999496125,-1,0,0,0,0.0,5000.0,5000.0
728,2019-12-10 13:30:00,9.01,4.51,-0.11040790685824398,-1,0,0,0,0.0,5000.0,5000.0
729,2019-12-10 13:45:00,9.06,4.5,-0.10407710822208638,-1,0,0,0,0.0,5000.0,5000.0
730,2019-12-10 14:00:00,9.18,4.5,-0.09091902364457538,-1,0,0,0,0.0,5000.0,5000.0
731,2019-12-10 14:15:00,9.14,4.51,-0.0960825930124316,-1,0,0,0,0.0,5000.0,5000.0
732,2019-12-10 14:30:00,9.11,4.5,-0.09857351700510741,-1,0,0,0,0.0,5000.0,5000.0
733,2019-12-10 14:45:00,9.13,4.49,-0.09558201094164409,-1,0,0,0,0.0,5000.0,5000.0
734,2019-12-10 15:00:00,9.17,4.5,-0.09200894200860099,-1,0,0,0,0.0,5000.0,5000.0
735,2019-12-11 09:45:00,9.1,4.48,-0.09807298886607274,-1,0,0,0,0.0,5000.0,5000.0
736,2019-12-11 10:00:00,9.15,4.45,-0.09018185119512134,-1,0,0,0,0.0,5000.0,5000.0
737,2019-12-11 10:15:00,9.14,4.46,-0.09208103742751383,-1,0,0,0,0.0,5000.0,5000.0
738,2019-12-11 10:30:00,9.12,4.47,-0.09507550675455678,-1,0,0,0,0.0,5000.0,5000.0
739,2019-12-11 10:45:00,9.12,4.44,-0.09265842140241087,-1,0,0,0,0.0,5000.0,5000.0
740,2019-12-11 11:00:00,9.13,4.44,-0.0915625308817738,-1,0,0,0,0.0,5000.0,5000.0
741,2019-12-11 11:15:00,9.12,4.45,-0.09346592639631135,-1,0,0,0,0.0,5000.0,5000.0
742,2019-12-11 11:30:00,9.12,4.45,-0.09346592639631135,-1,0,0,0,0.0,5000.0,5000.0
743,2019-12-11 13:15:00,9.12,4.46,-0.09427161880733248,-1,0,0,0,0.0,5000.0,5000.0
744,2019-12-11 13:30:00,9.13,4.46,-0.0931757282866954,-1,0,0,0,0.0,5000.0,5000.0
745,2019-12-11 13:45:00,9.14,4.47,-0.09288492537473814,-1,0,0,0,0.0,5000.0,5000.0
746,2019-12-11 14:00:00,9.11,4.46,-0.09536871162170568,-1,0,0,0,0.0,5000.0,5000.0
747,2019-12-11 14:15:00,9.23,4.46,-0.0822823743788117,-1,0,0,0,0.0,5000.0,5000.0
748,2019-12-11 14:30:00,9.21,4.44,-0.08283837522143545,-1,0,0,0,0.0,5000.0,5000.0
749,2019-12-11 14:45:00,9.35,4.46,-0.069365079592977,-1,0,0,0,0.0,5000.0,5000.0
750,2019-12-11 15:00:00,9.38,4.45,-0.06535596746441819,-1,0,0,0,0.0,5000.0,5000.0
751,2019-12-12 09:45:00,9.39,4.55,-0.07226711705162558,-1,0,0,0,0.0,5000.0,5000.0
752,2019-12-12 10:00:00,9.38,4.52,-0.07095820098667183,-1,0,0,0,0.0,5000.0,5000.0
753,2019-12-12 10:15:00,9.38,4.52,-0.07095820098667183,-1,0,0,0,0.0,5000.0,5000.0
754,2019-12-12 10:30:00,9.34,4.52,-0.07523171176405397,-1,0,0,0,0.0,5000.0,5000.0
755,2019-12-12 10:45:00,9.34,4.53,-0.07602494041484542,-1,0,0,0,0.0,5000.0,5000.0
756,2019-12-12 11:00:00,9.34,4.55,-0.07760615803104609,-1,0,0,0,0.0,5000.0,5000.0
757,2019-12-12 11:15:00,9.31,4.54,-0.08003358088997148,-1,0,0,0,0.0,5000.0,5000.0
758,2019-12-12 11:30:00,9.29,4.54,-0.08218411935320002,-1,0,0,0,0.0,5000.0,5000.0
759,2019-12-12 13:15:00,9.32,4.54,-0.07896004348144725,-1,0,0,0,0.0,5000.0,5000.0
760,2019-12-12 13:30:00,9.3,4.51,-0.07872857831927993,-1,0,0,0,0.0,5000.0,5000.0
761,2019-12-12 13:45:00,9.31,4.5,-0.07685713698799845,-1,0,0,0,0.0,5000.0,5000.0
762,2019-12-12 14:00:00,9.3,4.49,-0.07713330538931085,-1,0,0,0,0.0,5000.0,5000.0
763,2019-12-12 14:15:00,9.27,4.49,-0.0803643259707576,-1,0,0,0,0.0,5000.0,5000.0
764,2019-12-12 14:30:00,9.28,4.5,-0.08008468147886494,-1,0,0,0,0.0,5000.0,5000.0
765,2019-12-12 14:45:00,9.23,4.47,-0.083086262326036,-1,0,0,0,0.0,5000.0,5000.0
766,2019-12-12 15:00:00,9.21,4.48,-0.08605755212166155,-1,0,0,0,0.0,5000.0,5000.0
767,2019-12-13 09:45:00,9.29,4.55,-0.0829738574460499,-1,0,0,0,0.0,5000.0,5000.0
768,2019-12-13 10:00:00,9.31,4.54,-0.08003358088997148,-1,0,0,0,0.0,5000.0,5000.0
769,2019-12-13 10:15:00,9.28,4.53,-0.08246964585748717,-1,0,0,0,0.0,5000.0,5000.0
770,2019-12-13 10:30:00,9.25,4.54,-0.08649912065461329,-1,0,0,0,0.0,5000.0,5000.0
771,2019-12-13 10:45:00,9.22,4.52,-0.08816292643630241,-1,0,0,0,0.0,5000.0,5000.0
772,2019-12-13 11:00:00,9.2,4.53,-0.09112770860060193,-1,0,0,0,0.0,5000.0,5000.0
773,2019-12-13 11:15:00,9.2,4.53,-0.09112770860060193,-1,0,0,0,0.0,5000.0,5000.0
774,2019-12-13 11:30:00,9.21,4.51,-0.08845312821127482,-1,0,0,0,0.0,5000.0,5000.0
775,2019-12-13 13:15:00,9.2,4.51,-0.08953949442349574,-1,0,0,0,0.0,5000.0,5000.0
776,2019-12-13 13:30:00,9.2,4.51,-0.08953949442349574,-1,0,0,0,0.0,5000.0,5000.0
777,2019-12-13 13:45:00,9.21,4.52,-0.08924811373758956,-1,0,0,0,0.0,5000.0,5000.0
778,2019-12-13 14:00:00,9.2,4.52,-0.09033447994981048,-1,0,0,0,0.0,5000.0,5000.0
779,2019-12-13 14:15:00,9.21,4.53,-0.09004134238838102,-1,0,0,0,0.0,5000.0,5000.0
780,2019-12-13 14:30:00,9.23,4.54,-0.08866362366418645,-1,0,0,0,0.0,5000.0,5000.0
781,2019-12-13 14:45:00,9.21,4.55,-0.09162256000458169,-1,0,0,0,0.0,5000.0,5000.0
782,2019-12-13 15:00:00,9.21,4.56,-0.09241056431317718,-1,0,0,0,0.0,5000.0,5000.0
783,2019-12-16 09:45:00,9.21,4.53,-0.09004134238838102,-1,0,0,0,0.0,5000.0,5000.0
784,2019-12-16 10:00:00,9.24,4.55,-0.0883705246182045,-1,0,0,0,0.0,5000.0,5000.0
785,2019-12-16 10:15:00,9.23,4.53,-0.08787214414083566,-1,0,0,0,0.0,5000.0,5000.0
786,2019-12-16 10:30:00,9.21,4.52,-0.08924811373758956,-1,0,0,0,0.0,5000.0,5000.0
787,2019-12-16 10:45:00,9.18,4.52,-0.09251075937240616,-1,0,0,0,0.0,5000.0,5000.0
788,2019-12-16 11:00:00,9.2,4.52,-0.09033447994981048,-1,0,0,0,0.0,5000.0,5000.0
789,2019-12-16 11:15:00,9.21,4.51,-0.08845312821127482,-1,0,0,0,0.0,5000.0,5000.0
790,2019-12-16 11:30:00,9.21,4.54,-0.09083282191173181,-1,0,0,0,0.0,5000.0,5000.0
791,2019-12-16 13:15:00,9.22,4.53,-0.08895615508709387,-1,0,0,0,0.0,5000.0,5000.0
792,2019-12-16 13:30:00,9.22,4.54,-0.08974763461044466,-1,0,0,0,0.0,5000.0,5000.0
793,2019-12-16 13:45:00,9.23,4.55,-0.08945336175703633,-1,0,0,0,0.0,5000.0,5000.0
794,2019-12-16 14:00:00,9.25,4.56,-0.08807686305605866,-1,0,0,0,0.0,5000.0,5000.0
795,2019-12-16 14:15:00,9.25,4.56,-0.08807686305605866,-1,0,0,0,0.0,5000.0,5000.0
796,2019-12-16 14:30:00,9.24,4.55,-0.0883705246182045,-1,0,0,0,0.0,5000.0,5000.0
797,2019-12-16 14:45:00,9.26,4.56,-0.08699636592230453,-1,0,0,0,0.0,5000.0,5000.0
798,2019-12-16 15:00:00,9.25,4.57,-0.08886314117639671,-1,0,0,0,0.0,5000.0,5000.0
799,2019-12-17 09:45:00,9.29,4.65,-0.09077711734140381,-1,0,0,0,0.0,5000.0,5000.0
800,2019-12-17 10:00:00,9.29,4.7,-0.09461603969355359,-1,0,0,0,0.0,5000.0,5000.0
801,2019-12-17 10:15:00,9.32,4.7,-0.09139196382180081,-1,0,0,0,0.0,5000.0,5000.0
802,2019-12-17 10:30:00,9.43,4.7,-0.07965849587393459,-1,0,0,0,0.0,5000.0,5000.0
803,2019-12-17 10:45:00,9.39,4.71,-0.08467218124072229,-1,0,0,0,0.0,5000.0,5000.0
804,2019-12-17 11:00:00,9.43,4.74,-0.08270034304857776,-1,0,0,0,0.0,5000.0,5000.0
805,2019-12-17 11:15:00,9.43,4.74,-0.08270034304857776,-1,0,0,0,0.0,5000.0,5000.0
806,2019-12-17 11:30:00,9.43,4.76,-0.08421165399041208,-1,0,0,0,0.0,5000.0,5000.0
807,2019-12-17 13:15:00,9.43,4.75,-0.08345679394689398,-1,0,0,0,0.0,5000.0,5000.0
808,2019-12-17 13:30:00,9.45,4.79,-0.08434811069505921,-1,0,0,0,0.0,5000.0,5000.0
809,2019-12-17 13:45:00,9.42,4.76,-0.08527266204750661,-1,0,0,0,0.0,5000.0,5000.0
810,2019-12-17 14:00:00,9.43,4.78,-0.0857166281801316,-1,0,0,0,0.0,5000.0,5000.0
811,2019-12-17 14:15:00,9.41,4.76,-0.08633479703849001,-1,0,0,0,0.0,5000.0,5000.0
812,2019-12-17 14:30:00,9.43,4.77,-0.08496492985638926,-1,0,0,0,0.0,5000.0,5000.0
813,2019-12-17 14:45:00,9.42,4.77,-0.08602593791348379,-1,0,0,0,0.0,5000.0,5000.0
814,2019-12-17 15:00:00,9.38,4.78,-0.09103296180736464,-1,0,0,0,0.0,5000.0,5000.0
815,2019-12-18 09:45:00,9.41,4.76,-0.08633479703849001,-1,0,0,0,0.0,5000.0,5000.0
816,2019-12-18 10:00:00,9.42,4.76,-0.08527266204750661,-1,0,0,0,0.0,5000.0,5000.0
817,2019-12-18 10:15:00,9.47,4.76,-0.07997884343779149,-1,0,0,0,0.0,5000.0,5000.0
818,2019-12-18 10:30:00,9.69,4.73,-0.054743965318591936,-1,0,0,0,0.0,5000.0,5000.0
819,2019-12-18 10:45:00,9.62,4.73,-0.06199412654365144,-1,0,0,0,0.0,5000.0,5000.0
820,2019-12-18 11:00:00,9.69,4.72,-0.05398431250932623,-1,0,0,0,0.0,5000.0,5000.0
821,2019-12-18 11:15:00,9.69,4.71,-0.053223048558219244,-1,0,0,0,0.0,5000.0,5000.0
822,2019-12-18 11:30:00,9.68,4.72,-0.05501683712351513,-1,0,0,0,0.0,5000.0,5000.0
823,2019-12-18 13:15:00,9.66,4.73,-0.05784474299683984,-1,0,0,0,0.0,5000.0,5000.0
824,2019-12-18 13:30:00,9.67,4.75,-0.05832458112705741,-1,0,0,0,0.0,5000.0,5000.0
825,2019-12-18 13:45:00,9.67,4.75,-0.05832458112705741,-1,0,0,0,0.0,5000.0,5000.0
826,2019-12-18 14:00:00,9.67,4.73,-0.056810081756063724,-1,0,0,0,0.0,5000.0,5000.0
827,2019-12-18 14:15:00,9.59,4.73,-0.06511750232591984,-1,0,0,0,0.0,5000.0,5000.0
828,2019-12-18 14:30:00,9.6,4.73,-0.06407529274747592,-1,0,0,0,0.0,5000.0,5000.0
829,2019-12-18 14:45:00,9.61,4.72,-0.06227451542979967,-1,0,0,0,0.0,5000.0,5000.0
830,2019-12-18 15:00:00,9.58,4.73,-0.06616079923849716,-1,0,0,0,0.0,5000.0,5000.0
831,2019-12-19 09:45:00,9.57,4.74,-0.06796323422908102,-1,0,0,0,0.0,5000.0,5000.0
832,2019-12-19 10:00:00,9.57,4.76,-0.06947454517091534,-1,0,0,0,0.0,5000.0,5000.0
833,2019-12-19 10:15:00,9.61,4.86,-0.07276607957992187,-1,0,0,0,0.0,5000.0,5000.0
834,2019-12-19 10:30:00,9.58,4.9,-0.07883482392402374,-1,0,0,0,0.0,5000.0,5000.0
835,2019-12-19 10:45:00,9.56,4.9,-0.08092468884348314,-1,0,0,0,0.0,5000.0,5000.0
836,2019-12-19 11:00:00,9.57,4.87,-0.07767488937840739,-1,0,0,0,0.0,5000.0,5000.0
837,2019-12-19 11:15:00,9.56,4.87,-0.07872036777996039,-1,0,0,0,0.0,5000.0,5000.0
838,2019-12-19 11:30:00,9.54,4.88,-0.08155088824309598,-1,0,0,0,0.0,5000.0,5000.0
839,2019-12-19 13:15:00,9.54,4.86,-0.08007681710192793,-1,0,0,0,0.0,5000.0,5000.0
840,2019-12-19 13:30:00,9.52,4.84,-0.0806953039566074,-1,0,0,0,0.0,5000.0,5000.0
841,2019-12-19 13:45:00,9.52,4.82,-0.07920902515219885,-1,0,0,0,0.0,5000.0,5000.0
842,2019-12-19 14:00:00,9.53,4.85,-0.0803862729592475,-1,0,0,0,0.0,5000.0,5000.0
843,2019-12-19 14:15:00,9.54,4.86,-0.08007681710192793,-1,0,0,0,0.0,5000.0,5000.0
844,2019-12-19 14:30:00,9.56,4.88,-0.07945664663998109,-1,0,0,0,0.0,5000.0,5000.0
845,2019-12-19 14:45:00,9.53,4.87,-0.08186337717715952,-1,0,0,0,0.0,5000.0,5000.0
846,2019-12-19 15:00:00,9.54,4.87,-0.08081460938307528,-1,0,0,0,0.0,5000.0,5000.0
847,2019-12-20 09:45:00,9.61,4.92,-0.07717025530621457,-1,0,0,0,0.0,5000.0,5000.0
